1, 1800, Note_on_c, 0, 63, 0
1, 1800, Note_on_c, 0, 76, 64
1, 1800, Note_on_c, 0, 61, 64
1, 1800, Lyric_t, "C#_min7_0 "
1, 1920, Note_on_c, 0, 71, 0
1, 1920, Note_on_c, 0, 70, 64
1, 1920, Lyric_t, "A#_dim_1 "
1, 2040, Note_on_c, 0, 70, 0
1, 2040, Note_on_c, 0, 61, 0
1, 2040, Note_on_c, 0, 76, 0
1, 2040, Note_on_c, 0, 75, 64
1, 2040, Note_on_c, 0, 71, 64
1, 2040, Note_on_c, 0, 59, 64
1, 2040, Lyric_t, "B_maj_0 "
1, 2160, Note_on_c, 0, 59, 0
1, 2160, Note_on_c, 0, 71, 0
1, 2160, Note_on_c, 0, 75, 0
1, 2160, Note_on_c, 0, 72, 64
1, 2160, Note_on_c, 0, 68, 64
1, 2160, Note_on_c, 0, 64, 64
1, 2160, Lyric_t, "C#_min_1 "
1, 2190, Note_on_c, 0, 72, 0
1, 2190, Note_on_c, 0, 73, 64
1, 2220, Note_on_c, 0, 73, 0
1, 2220, Note_on_c, 0, 76, 64
1, 2250, Note_on_c, 0, 76, 0
1, 2250, Note_on_c, 0, 80, 64
1, 2280, Note_on_c, 0, 80, 0
1, 2280, Note_on_c, 0, 64, 0
1, 2280, Note_on_c, 0, 68, 0
1, 2280, Note_on_c, 0, 71, 64
1, 2280, Note_on_c, 0, 63, 64
1, 2280, Note_on_c, 0, 54, 64
1, 2280, Lyric_t, "B_maj_2 "
1, 2400, Note_on_c, 0, 54, 0
1, 2400, Note_on_c, 0, 63, 0
1, 2400, Note_on_c, 0, 71, 0
1, 2400, Note_on_c, 0, 64, 64
1, 2400, Note_on_c, 0, 70, 64
1, 2400, Note_on_c, 0, 61, 64
1, 2400, Note_on_c, 0, 54, 64
1, 2400, Lyric_t, "F#_dom7_0 "
1, 2520, Note_on_c, 0, 54, 0
1, 2520, Note_on_c, 0, 64, 0
1, 2520, Note_on_c, 0, 70, 0
1, 2520, Note_on_c, 0, 61, 0
1, 2520, Note_on_c, 0, 64, 64
1, 2520, Note_on_c, 0, 70, 64
1, 2520, Note_on_c, 0, 59, 64
1, 2520, Lyric_t, "B_maj_0 "
1, 2640, Note_on_c, 0, 59, 0
1, 2640, Note_on_c, 0, 54, 64
1, 2760, Note_on_c, 0, 54, 0
1, 2760, Note_on_c, 0, 70, 0
1, 2760, Note_on_c, 0, 64, 0
1, 2760, Note_on_c, 0, 63, 64
1, 2760, Note_on_c, 0, 71, 64
1, 2760, Note_on_c, 0, 47, 64
1, 2880, Note_on_c, 0, 47, 0
1, 2880, Note_on_c, 0, 71, 0
1, 2880, Note_on_c, 0, 63, 0
1, 2880, End_track
0, 0, End_of_file
